Events
100
Subject,Context,Name,Time (s),Description
s2702tdvg,Left,Foot Strike,5.32,The instant the heel strikes the ground
s2702tdvg,Left,Foot Off,6.51,The instant the toe leaves the ground
s2702tdvg,Right,Foot Strike,4.66,The instant the heel strikes the ground
s2702tdvg,Right,Foot Off,5.63,The instant the toe leaves the ground

Devices
1000
,,FP1 (3979) - Force,,,FP1 (3979) - Moment,,,FP1 (3979) - CoP,,,FP2 (3085) - Force,,,FP2 (3085) - Moment,,,FP2 (3085) - CoP,,,Imported Analog EMG - Voltage,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,S1x,S1y,S1z,S2x,S2y,S2z,xpc sync
,,N,N,N,mm.N,mm.N,mm.N,mm,mm,mm,N,N,N,mm.N,mm.N,mm.N,mm,mm,mm,V,V,V,V,V,V,V
39,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00530029,0.08465,0.0166345,4.32309
39,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.006521,0.0855655,0.0166345,4.32263
39,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00041748,0.0849552,0.015719,4.32248
39,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00682617,0.0849552,0.0160242,4.32309
39,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00743652,0.0867862,0.0187707,4.32324
39,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,-0.00660156,0.0834293,0.01755,4.32324
39,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00682617,0.0886173,0.0135828,4.3234
39,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00835205,0.0913639,0.0193811,4.3234
39,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00133301,0.0870914,0.0132776,4.32294
39,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0849552,0.0163293,4.32385
40,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.08465,0.0154138,4.32187
40,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00346924,0.0867862,0.0160242,4.32141
40,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00163818,0.0877018,0.0163293,4.32355
40,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00285889,0.0855655,0.0163293,4.32431
40,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00102783,0.0797672,0.0144983,4.3237
40,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00194336,0.0913639,0.0154138,4.32111
40,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0858707,0.0160242,4.32156
40,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00285889,0.0858707,0.0148035,4.32248
40,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00468994,0.0852604,0.0163293,4.32233
40,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.0858707,0.0163293,4.32187
41,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0861759,0.0163293,4.32218
41,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,-0.0011084,0.0852604,0.0154138,4.33408
41,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,-0.000498047,0.08465,0.0163293,4.32126
41,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.0089624,0.0864811,0.0154138,4.3176
41,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.000112305,0.0852604,0.0154138,4.32401
41,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00285889,0.0843448,0.0160242,4.32279
41,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.08465,0.0160242,4.3234
41,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00194336,0.0858707,0.0169397,4.3234
41,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00377441,0.0858707,0.0163293,4.32462
41,9,0,0,0,0,0,0,0,-0,0,-1.58183,4.46273,9.42041,-1368.12,831.612,-1224.86,-88.2776,-145.23,0,-10.0173,-10.012,-10.0058,0.00468994,0.0852604,0.015719,4.32095
42,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00102783,0.0858707,0.0160242,4.32263
42,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.0852604,0.0166345,4.32492
42,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00163818,0.0858707,0.0160242,4.3208
42,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00194336,0.0858707,0.0148035,4.32187
42,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00346924,0.0849552,0.0169397,4.32156
42,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00194336,0.08465,0.0163293,4.3237
42,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0852604,0.0172449,4.32156
42,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0852604,0.0154138,4.3234
42,8,0,0,0,0,0,0,0,-0,0,-0.139017,5.94154,8.5956,-2136.92,633.078,-1223,-73.6514,-248.606,0,-10.0173,-10.012,-10.0058,0.00224853,0.0861759,0.015719,4.32462
42,9,0,0,0,0,0,0,0,-0,0,0.325491,8.94396,6.3581,-1374.55,782.296,-1196.76,-123.039,-216.189,0,-10.0173,-10.012,-10.0058,0.000722656,0.0858707,0.0160242,4.32523
43,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00102783,0.0840397,0.0160242,4.32355
43,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00346924,0.0858707,0.0163293,4.32568
43,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0849552,0.0160242,4.32263
43,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0861759,0.0166345,4.32523
43,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0861759,0.0141931,4.32156
43,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0849552,0.0154138,4.32294
43,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00102783,0.0861759,0.0144983,4.32355
43,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.08465,-0.00503297,4.31851
43,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0855655,0.0154138,4.3237
43,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00377441,0.0867862,0.0212121,4.32279
44,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0864811,0.0129724,4.32233
44,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00346924,0.0852604,0.0160242,4.32279
44,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00285889,0.0849552,0.0181604,4.3234
44,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0855655,0.0154138,4.32172
44,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0852604,0.00992064,4.32324
44,5,0,0,0,0,0,0,0,-0,0,-0.818816,6.27848,11.9152,-1819.31,837.028,-1203.36,-70.249,-152.689,0,-10.0173,-10.012,-10.0058,0.00163818,0.0761051,0.020907,4.32294
44,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0812931,0.0135828,4.32187
44,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00346924,0.102961,0.0138879,4.32263
44,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00285889,0.0861759,0.0163293,4.3237
44,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0855655,0.0169397,4.32523
45,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00346924,0.0840397,0.0169397,4.32111
45,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00133301,0.0877018,0.0169397,4.32141
45,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00194336,0.0825138,0.01755,4.32248
45,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00285889,0.0852604,0.0148035,4.32324
45,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00194336,0.0861759,0.0166345,4.32172
45,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00346924,0.082819,0.0169397,4.3237
45,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00499512,0.082819,0.0129724,4.32279
45,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00285889,0.0877018,0.0163293,4.32233
45,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00133301,0.0852604,0.0154138,4.3234
45,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00560547,0.0855655,0.0151086,4.32309
46,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00530029,0.0861759,0.022738,4.3205
46,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,-0.00690674,0.0855655,0.0181604,4.32187
46,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.0199487,0.0849552,0.00869994,4.32431
46,3,0,0,0,0,0,0,0,-0,0,1.25439,7.35314,7.25573,-2087.2,684.381,-1056.08,-94.3229,-287.663,0,-10.0173,-10.012,-10.0058,0.00743652,0.0852604,0.0245691,4.32324
46,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,-0.000803223,0.0861759,0.0120569,4.32294
46,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.0858707,0.0144983,4.32294
46,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00285889,0.08465,0.0181604,4.32416
46,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0834293,0.0160242,4.32126
46,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0843448,0.0169397,4.32279
46,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00346924,0.0892276,0.0169397,4.32248
47,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00163818,0.0782413,0.0141931,4.3234
47,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.100824,0.0163293,4.32218
47,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00407959,0.0815983,0.0172449,4.3237
47,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.0837345,0.0166345,4.32248
47,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00499512,0.0861759,0.0151086,4.32172
47,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.0843448,0.0154138,4.32248
47,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0852604,0.0154138,4.32202
47,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0858707,0.0148035,4.3237
47,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0822086,0.015719,4.3298
47,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.0114038,0.0867862,0.0154138,4.31821
48,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,-0.00629639,0.0858707,0.0160242,4.31775
48,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.0089624,0.0840397,0.0169397,4.32294
48,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00285889,0.0867862,0.0151086,4.32553
48,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00194336,0.0858707,0.0163293,4.3237
48,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0855655,0.0163293,4.32233
48,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00041748,0.0858707,0.0151086,4.32309
48,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,-0.00751709,0.0849552,0.015719,4.32218
48,7,0,0,0,0,0,0,0,-0,0,0.137129,6.42382,8.4249,-1799.45,809.047,-1232,-96.0304,-213.587,0,-10.0173,-10.012,-10.0058,0.0114038,0.0861759,0.0154138,4.32294
48,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00102783,0.0855655,0.0151086,4.32614
48,9,0,0,0,0,0,0,0,-0,0,-0.0304503,6.27886,11.3825,-1837.89,840.682,-1223.37,-73.8575,-161.467,0,-10.0173,-10.012,-10.0058,0.000112305,0.0861759,0.0166345,4.32248
49,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0861759,0.0169397,4.32187
49,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00346924,0.0870914,0.0160242,4.32202
49,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00102783,0.0858707,0.0148035,4.3237
49,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.0867862,0.0169397,4.32218
49,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0855655,0.0166345,4.32355
49,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0855655,0.0169397,4.3234
49,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.000722656,0.0840397,0.0160242,4.32233
49,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0852604,0.0138879,4.32218
49,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00285889,0.0855655,0.0169397,4.32248
49,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.0867862,0.0166345,4.32401
50,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00163818,0.0858707,0.015719,4.32111
50,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.0858707,0.0154138,4.32263
50,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0861759,0.0172449,4.32584
50,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.0855655,0.0169397,4.32065
50,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0858707,-0.0196814,4.33041
50,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00346924,0.0852604,0.0141931,4.31897
50,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00346924,0.0849552,0.0288415,4.32248
50,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0852604,0.0166345,4.32126
50,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00133301,0.0864811,0.0172449,4.32401
50,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0852604,0.015719,4.32279
51,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00163818,0.0867862,0.0148035,4.32309
51,1,0,0,0,0,0,0,0,-0,0,-0.723944,5.19936,9.4185,-1525.68,842.02,-1254.31,-89.4006,-161.987,0,-10.0173,-10.012,-10.0058,0.00224853,0.0840397,0.00808959,4.32065
51,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00163818,0.0858707,0.0199914,4.32431
51,3,0,0,0,0,0,0,0,-0,0,0.2463,6.9915,12.7208,-1994.64,792.913,-1214.76,-62.3321,-156.802,0,-10.0173,-10.012,-10.0058,0.00194336,0.0919742,0.0160242,4.32233
51,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0971622,0.0129724,4.32279
51,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00163818,0.0892276,0.0172449,4.32248
51,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00163818,0.0861759,0.0160242,4.32446
51,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0852604,0.015719,4.32156
51,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00194336,0.0877018,0.0181604,4.32324
51,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0812931,0.0187707,4.32279
52,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00194336,0.0803775,0.015719,4.32355
52,1,0,0,0,0,0,0,0,-0,0,0.167742,8.36746,5.54113,-1954.11,793.909,-1206.98,-143.276,-352.655,0,-10.0173,-10.012,-10.0058,0.00041748,0.0925846,0.0160242,4.32263
52,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0825138,0.0144983,4.32156
52,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0852604,0.015719,4.32126
52,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00407959,0.0852604,0.0166345,4.32446
52,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,-0.0035498,0.0849552,0.0160242,4.32172
52,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0852604,0.0166345,4.32263
52,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.0107935,0.0864811,0.0151086,4.32309
52,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,-0.00812744,0.0867862,0.020907,4.3237
52,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00346924,0.0849552,0.0221277,4.32263
53,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.0120142,0.0864811,0.00473265,4.32324
53,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,-0.00599121,0.0855655,0.0154138,4.32218
53,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00133301,0.08465,0.0160242,4.32492
53,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00133301,0.0864811,0.0154138,4.32431
53,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0855655,0.0169397,4.32202
53,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00102783,0.0864811,0.0166345,4.32126
53,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00591064,0.0852604,0.0129724,4.32233
53,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00102783,0.0861759,0.0206018,4.32294
53,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00438477,0.0837345,0.015719,4.32233
53,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.0852604,0.0160242,4.3237
54,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0861759,0.0154138,4.3234
54,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00224853,0.0861759,0.0163293,4.32218
54,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,-0.000192871,0.0837345,0.0141931,4.32355
54,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0819034,0.0144983,4.32248
54,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.0819034,0.015719,4.32156
54,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00255371,0.0925846,0.0163293,4.31851
54,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00377441,0.0812931,0.0166345,4.32233
54,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00285889,0.0837345,0.015719,4.33194
54,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.0864811,0.0148035,4.32614
54,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00377441,0.0852604,0.0154138,4.32446
55,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00285889,0.0880069,0.0160242,4.32187
55,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,-10.0173,-10.012,-10.0058,0.00316406,0.08465,0.0163293,4.32279
